white_rating,black_rating,winner,termination_reason,opening_name,opening_eco,opening_play_turns,turns
1611,1410,white,resign,philidor defense #2,c41,4,65
1321,1430,white,resign,ruy lopez,c60,5,93
1292,1419,black,resign,hungarian opening,a00,1,78
1205,1412,black,mate,queen's pawn game: torre attack | gruenfeld variation,d03,6,38
1306,1400,black,mate,italian game: two knights defense | knight attack | normal variation,c57,8,32
1257,1389,black,mate,king's pawn game: wayward queen attack,c20,3,56
1188,1381,black,mate,queen's pawn game: chigorin variation,d02,4,34
1399,1399,white,resign,queen's gambit refused: marshall defense,d06,4,101
1279,1386,black,outoftime,king's pawn game: wayward queen attack,c20,3,74
1485,1362,black,resign,scotch game,c44,5,62
1387,1246,black,resign,colle system #2,d05,7,60
1373,1286,white,resign,queen's pawn game: chigorin variation,d02,4,19
1348,1353,black,mate,van't kruijs opening,a00,1,24
1374,1377,black,mate,english defense #2,a40,2,66
1347,1455,white,mate,queen's pawn,a41,2,53
1324,1311,white,mate,queen's pawn game: london system,d02,5,29
1461,1500,white,mate,king's gambit declined | queen's knight defense,c30,4,93
981,1318,black,mate,italian game: two knights defense | fried liver attack,c57,11,20
1224,1298,black,resign,bird opening: dutch variation,a03,2,35
1426,1317,white,mate,queen's pawn game,d00,2,41
1479,1334,white,resign,four knights game: italian variation,c50,8,69
1309,1253,white,mate,colle system,d05,6,61
1333,1423,black,resign,amazon attack,d00,3,30
1331,1371,white,resign,king's knight opening: normal variation,c44,4,35
1464,1403,white,outoftime,king's pawn game: leonardis variation,c20,3,41
1564,1430,white,resign,italian game: giuoco pianissimo | italian four knights variation,c50,9,60
886,1426,black,resign,vienna game: max lange defense,c25,4,30
1486,1391,black,outoftime,yusupov-rubinstein system,a46,5,62
1543,1539,white,mate,vienna game: vienna gambit,c25,5,67
1490,1472,black,outoftime,queen's gambit refused: baltic defense,d02,4,44
1590,1539,white,resign,bishop's opening: berlin defense,c24,4,41
1438,1497,black,mate,modern defense,b06,2,50
1457,1164,black,mate,king's gambit accepted | macleod defense,c34,6,74
1468,1484,black,resign,italian game: two knights defense | knight attack | normal variation,c57,8,94
1499,1478,white,resign,sicilian defense: old sicilian,b30,4,66
1407,1468,black,resign,sicilian defense: open #3,b32,7,34
1392,1483,white,resign,sicilian defense: hyperaccelerated fianchetto,a42,5,9
1366,1483,white,resign,sicilian defense: hyperaccelerated fianchetto,a42,5,40
1366,1483,white,resign,sicilian defense: smith-morra gambit #2,b21,3,55
1474,1365,white,resign,french defense: steinitz attack,c00,3,23
1485,1512,black,resign,bird opening: dutch variation,a03,2,88
1184,1485,white,outoftime,van't kruijs opening,a00,1,43
1495,1565,black,resign,sicilian defense #2,b54,6,29
1495,1257,white,resign,king's gambit declined | norwalde variation,c30,4,29
1366,1495,black,mate,sicilian defense: closed variation,b23,3,52
1476,1740,white,resign,sicilian defense: chekhover variation,b53,7,57
1399,1491,white,resign,english opening: symmetrical variation | two knights variation,a35,4,57
1464,1479,black,resign,sicilian defense: smith-morra gambit #2,b21,3,24
1500,1479,white,resign,van't kruijs opening,a00,1,4
1479,1810,black,resign,sicilian defense: open #2,b32,6,66
1479,1810,black,resign,sicilian defense: bowdler attack,b20,3,66
1462,1605,white,resign,king's gambit | falkbeer countergambit accepted,c31,5,99
1450,1432,white,mate,french defense: chigorin variation,c00,3,35
1437,1632,black,resign,king's gambit accepted: king knight's gambit,c37,6,54
1444,1642,black,resign,sicilian defense: bowdler attack,b20,3,49
1795,1700,white,mate,russian game: nimzowitsch attack,c42,9,37
1776,1829,white,resign,ruy lopez: steinitz defense,c62,6,81
1813,1792,white,resign,sicilian defense: delayed alapin,b50,5,63
1992,1801,white,resign,sicilian defense: najdorf | lipnitsky attack,b90,11,52
1858,1779,black,resign,sicilian defense: mcdonnell attack,b21,3,52
1784,2085,black,resign,king's indian defense: averbakh variation | geller defense,e73,12,64
1797,1931,black,resign,slav defense: modern line,d11,5,46
2074,1804,white,resign,sicilian defense: mcdonnell attack,b21,3,43
1887,1777,black,mate,saragossa opening,a00,1,16
1747,1902,white,resign,caro-kann defense,b12,3,69
1424,1500,white,resign,king's pawn game: nimzowitsch defense,b00,3,79
1568,1561,white,mate,elephant gambit,c40,4,47
1576,1687,black,outoftime,italian game: anti-fried liver defense,c55,6,40
1582,1773,black,mate,owen defense,b00,2,58
1581,1667,black,outoftime,italian game: anti-fried liver defense,c55,6,106
1590,1697,black,mate,italian game: giuoco pianissimo,c50,7,74
1578,1569,white,resign,italian game: two knights defense | polerio defense,c57,10,49
1583,1820,black,resign,italian game: anti-fried liver defense,c55,6,40
1601,1423,black,resign,russian game: three knights game,c42,5,44
1599,1484,white,resign,king's pawn game: damiano defense,c40,4,39
1597,1134,white,resign,italian game: giuoco pianissimo | normal,c50,8,113
1591,1392,white,resign,italian game: two knights defense | modern bishop's opening,c55,7,67
1613,1257,black,mate,italian game: giuoco pianissimo | italian four knights variation,c50,9,74
1628,1276,black,mate,italian game: giuoco pianissimo,c50,7,62
1622,1430,white,mate,nimzowitsch defense: scandinavian variation | advance variation,b00,5,31
1616,1459,white,mate,sicilian defense: nyezhmetdinov-rossolimo attack,b30,5,87
1606,1537,white,mate,trompowsky attack: classical defense | big center variation,a45,5,109
1623,1473,black,mate,giuoco piano,c50,6,136
1612,1582,white,outoftime,caro-kann defense,b12,3,55
1613,1406,draw,draw,italian game: anti-fried liver defense,c55,6,131
1602,1572,white,outoftime,philidor defense #3,c41,5,65
1593,1509,white,resign,scandinavian defense,b01,2,97
1583,1554,white,resign,russian game: three knights game,c42,5,10
1573,1496,white,mate,italian game: giuoco pianissimo | italian four knights variation,c50,9,55
1585,1591,black,resign,king's pawn game: maroczy defense,b07,4,49
1582,1260,white,mate,four knights game: italian variation,c50,8,65
1578,1277,white,mate,owen defense,b00,2,29
1580,2002,black,mate,caro-kann defense: advance variation,b12,5,56
1573,1500,white,resign,sicilian defense: najdorf variation | adams attack,b90,11,65
1564,1461,white,resign,italian game: anti-fried liver defense,c55,6,124
1557,1500,white,resign,four knights game: italian variation,c46,7,100
1566,1643,black,resign,giuoco piano,c50,6,70
1595,1483,black,resign,alekhine defense,b02,2,55
1591,1338,white,resign,russian game: three knights game,c42,5,33
1606,1498,black,mate,pirc defense: classical variation,b08,8,110
1602,1343,white,resign,giuoco piano,c50,6,55
1600,1175,white,resign,french defense: advance variation #2,c02,7,44
1616,1467,black,mate,rat defense: small center defense,c00,4,72
1605,1575,white,resign,italian game: giuoco pianissimo | italian four knights variation,c50,9,67
1598,1451,white,resign,sicilian defense: nimzowitsch variation | closed variation,b29,5,47
1592,1401,white,resign,sicilian defense: french variation | open,b40,6,21
1587,1347,white,mate,philidor defense #3,c41,5,19
1577,1500,white,resign,sicilian defense: nyezhmetdinov-rossolimo attack,b30,5,63
1565,1548,white,mate,italian game: anti-fried liver defense,c55,6,37
1561,1275,white,resign,giuoco piano,c50,6,30
1461,1253,black,resign,queen's gambit,d06,3,82
1377,1500,white,resign,french defense: knight variation,c00,3,26
1327,1364,white,mate,three knights opening,c46,5,49
1070,1802,black,mate,owen defense,b00,2,36
1097,1171,black,mate,french defense: knight variation,c00,3,68
1271,1130,white,mate,king's pawn game: wayward queen attack,c20,3,7
1130,1455,black,outoftime,sicilian defense: bowdler attack,b20,3,10
1568,1307,white,outoftime,bishop's opening: boi variation,c20,4,15
1240,1602,black,outoftime,sicilian defense,b20,2,10
1240,1422,black,outoftime,king's pawn game: wayward queen attack,c20,3,16
1240,1587,black,outoftime,king's pawn game: wayward queen attack,c20,3,18
1295,1322,black,resign,bishop's opening: philidor counterattack,c23,4,26
1380,1189,black,resign,center game,c21,5,17
1271,1624,black,outoftime,bishop's opening,c23,3,112
1500,1749,black,mate,russian game: modern attack | center variation,c43,7,84
1500,1404,black,resign,scandinavian defense,b01,2,44
1838,1774,black,mate,sicilian defense #2,b54,6,84
1172,1774,white,resign,queen's gambit declined: tarrasch defense | pseudo-tarrasch bishop attack,d30,9,19
1241,1744,black,resign,king's pawn game: damiano defense,c40,4,55
1667,1644,white,resign,sicilian defense: mcdonnell attack,b21,3,73
1904,1648,white,resign,indian game: wade-tartakower defense,a46,4,39
1661,1619,black,resign,sicilian defense: open #3,b32,7,48
1677,1672,white,resign,queen's gambit refused: marshall defense,d06,4,41
1661,1632,white,resign,pirc defense #5,b07,3,79
1683,1651,black,resign,sicilian defense: open #3,b32,7,32
1652,2159,black,resign,four knights game: double spanish,c49,8,28
1364,1649,black,resign,english opening: anglo-indian defense,a15,2,52
1653,1889,black,resign,scandinavian defense: main line,b01,6,48
1674,1657,white,resign,sicilian defense,b20,2,65
1664,1810,black,resign,scandinavian defense: mieses-kotroc variation,b01,4,84
1673,1722,black,resign,sicilian defense: scheveningen variation,b80,10,51
1625,1500,white,resign,french defense: reti-spielmann attack,c00,3,18
1240,1161,white,resign,king's knight opening,c40,3,3
1323,1441,black,resign,englund gambit declined | reversed french,a40,3,25
1500,1496,black,mate,gunderam defense,c40,4,78
1349,1500,black,resign,elephant gambit,c40,4,20
1066,1174,white,mate,ruy lopez: exchange variation,c68,7,61
1262,1236,white,mate,four knights game: italian variation,c46,7,21
1460,1279,white,mate,vienna game: stanley variation | reversed spanish,c26,6,47
1390,1346,black,mate,sicilian defense: najdorf variation | amsterdam variation,b93,11,80
1571,1784,black,resign,queen's gambit declined,d30,4,88
1806,1577,white,resign,pirc defense: classical variation | quiet system,b08,9,59
1584,1737,black,resign,tarrasch defense: symmetrical variation,d32,10,35
1597,1583,black,resign,mikenas defense,a40,2,43
2081,1599,white,resign,polish opening: outflank variation,a00,2,37
1592,1390,white,outoftime,englund gambit,a40,2,101
1828,1598,white,resign,pirc defense,b07,4,63
1648,1596,draw,outoftime,pirc defense: classical variation,b08,8,122
1613,1520,black,resign,slav defense: quiet variation,d11,7,78
1495,1603,black,resign,pirc defense: classical variation | schlechter variation,b08,9,56
1599,1274,white,mate,old indian defense,a41,3,73
1875,1589,draw,draw,pirc defense #4,b07,2,111
1636,1601,white,resign,pirc defense #4,b07,2,45
1657,1584,black,outoftime,van't kruijs opening,a00,1,72
1576,1373,white,mate,queen's gambit accepted: saduleto variation,d20,5,17
1593,1549,black,resign,benoni defense: benoni gambit accepted,a43,3,69
1606,1644,black,resign,queen's pawn game: mason attack,d00,3,82
1678,1586,black,resign,alekhine defense: modern variation | larsen variation,b04,8,16
1790,1594,white,resign,alekhine defense: two pawn attack,b02,5,93
1597,2007,black,resign,queen's pawn game: steinitz countergambit,d00,4,54
1581,1566,white,resign,queen's pawn game: mason attack,d00,3,55
1495,1500,white,mate,scandinavian defense: mieses-kotroc variation,b01,4,57
1040,1215,white,resign,french defense #2,c00,2,77
1215,1500,black,resign,van't kruijs opening,a00,1,62
1289,1442,black,mate,king's pawn game: leonardis variation,c20,3,56
1434,1500,white,mate,italian game,c50,5,39
1500,1266,white,resign,italian game: two knights defense | fried liver attack,c57,11,15
1525,1888,white,resign,petrov's defense #2,c42,5,53
1861,1797,white,mate,van geet opening,a00,1,85
1824,1805,white,resign,french defense: classical variation | steinitz variation,c14,13,31
1786,1748,white,mate,french defense: paulsen variation,c10,5,55
1710,1972,white,mate,van geet opening,a00,1,81
1650,1695,white,resign,bishop's opening: vienna hybrid,c28,7,67
1565,1709,white,mate,vienna game: stanley variation,c26,5,37
1637,1462,black,outoftime,queen's pawn game: london system,d02,5,46
1578,1325,black,mate,russian game: modern attack | symmetrical variation #2,c43,6,56
1326,1480,black,resign,amar opening,e00,1,68
1500,1326,white,resign,goldsmith defense,b00,2,52
1363,1740,black,mate,english opening: anglo-indian defense,a15,2,16
1500,1615,white,mate,sicilian defense: franco-sicilian variation,b32,6,75
1270,1372,black,mate,horwitz defense,a40,2,48
1328,1372,black,mate,french defense: mediterranean defense,c01,4,68
1372,1293,black,resign,english opening: agincourt defense,a13,2,130
1336,1372,black,resign,van't kruijs opening,a00,1,94
826,1372,black,resign,sicilian defense: nyezhmetdinov-rossolimo attack,b30,5,46
1500,1372,black,mate,grob opening,a00,1,34
1372,1500,black,resign,english opening: caro-kann defensive system,a11,2,46
1500,1372,white,mate,sicilian defense: alapin variation,b22,3,67
1500,1372,white,resign,king's indian defense: normal variation,e70,7,59
1372,1500,black,mate,french defense: knight variation,c00,3,56
1372,1500,black,resign,english opening: anglo-indian defense,a15,2,106
1500,1372,white,resign,sicilian defense: accelerated dragon | modern variation,b34,9,103
1372,2093,white,resign,english opening: caro-kann defensive system,a11,2,75
1500,1372,white,resign,zukertort opening: sicilian invitation,a04,2,75
1372,1500,black,resign,french defense: knight variation,c00,3,34
1372,1500,black,resign,english opening: agincourt defense,a13,2,54
1372,1500,draw,draw,english opening: king's english variation | kramnik-shirov counterattack,a21,4,93
1500,1372,white,resign,tarrasch defense: symmetrical variation,d32,10,109
1710,1376,white,mate,sicilian defense: smith-morra gambit #2,b21,3,57
1708,1851,white,resign,sicilian defense: open #3,b32,7,55
1245,1336,black,resign,sicilian defense: old sicilian,b30,4,53
1599,2051,white,resign,french defense: exchange variation,c01,5,48
1446,1556,black,mate,sicilian defense: bowdler attack,b20,3,52
1418,1589,draw,draw,sicilian defense: bowdler attack,b20,3,92
1512,1465,white,outoftime,three knights opening,c46,5,105
1470,1195,white,mate,van't kruijs opening,a00,1,55
1559,1641,white,resign,caro-kann defense: accelerated panov attack | open variation,b10,4,38
1771,1500,draw,draw,sicilian defense: godiva variation,b32,8,41
1420,1483,white,mate,philidor defense #2,c41,4,75
1421,1315,white,mate,king's pawn game: leonardis variation,c20,3,113
1240,1240,white,resign,king's pawn game: king's head opening #2,c20,3,4
2078,1960,white,resign,french defense: classical variation,c11,6,36
1969,2023,black,resign,sicilian defense: smith-morra gambit deferred,b40,7,36
1936,1980,white,resign,french defense: winawer variation,c15,6,27
1757,1866,black,resign,sicilian defense: bowdler attack,b20,3,27
1675,1500,black,resign,indian game: tartakower attack,a45,3,37
1887,1500,white,mate,englund gambit complex: hartlaub-charlick gambit,a40,4,49
1371,1575,black,mate,hungarian opening,a00,1,16
1314,1398,white,mate,queen's indian accelerated,a50,4,57
1628,1408,white,mate,van geet opening: napoleon attack,a00,5,107
1514,1425,white,resign,italian game: two knights defense #2,c55,8,121
1446,1505,black,mate,italian game: schilling-kostic gambit,c50,6,18
1448,1418,black,resign,semi-slav defense: accelerated move order,d31,6,90
1377,1451,white,mate,queen's pawn game #2,d00,3,49
1424,1396,white,mate,gunderam defense,c40,4,61
1434,1737,black,resign,rat defense: small center defense,c00,4,66
1407,1500,white,resign,french defense: steinitz attack,c00,3,41
1446,1364,black,mate,ruy lopez: berlin defense #2,c65,6,42
1398,1436,black,resign,center game,c21,5,21
1418,1443,white,mate,three knights opening #2,c46,6,33
1443,1499,white,mate,bishop's opening: berlin defense,c24,4,51
1288,1470,black,mate,queen's gambit refused: austrian defense,d06,4,56
